browser,datetime,ip_anonymized,language,message
firefox,2015-09-02 09:43:26,6c5135b8f6b84a6549ee7660351d83d6,cn,1
chrome,2015-09-02 09:44:32,09fe5dfa8b4028b69f30f7c1d36b7038,en,2
chrome,2015-09-02 09:44:34,6138526647c0c5029ab5a60c1be634dd,en,0
firefox,2015-09-02 09:44:40,8cf66109013e4f2768d34443c2c572c7,de,1
firefox,2015-09-02 09:44:49,9db1448687bd5c37d8e19a1f41beb66b,en,1
chrome,2015-09-02 09:45:07,355f78d07327833f6285da9ff2220afa,en,1
chrome,2015-09-02 09:45:50,ccecf3d6a0e668ac08d078d18a0d5b05,de,0
firefox,2015-09-02 09:46:31,fdbb7be2dee0abc81b306faf67097a21,de,2
chrome,2015-09-02 09:47:29,91c3350cd88a6b9f617787da8577a378,de,1
chrome,2015-09-02 09:47:40,989f0bd299a2935e12355ca822294be3,de,2
firefox,2015-09-02 09:49:43,2b3226bb9aaf08d60d9d4f2e11534a92,en,0
chrome,2015-09-02 09:50:11,140933ba426b1d1f59fc0063713548a6,ru,2
chrome,2015-09-02 09:51:35,e733f2cd934d8b42521899e5984a1f8c,de,0
firefox,2015-09-02 09:56:48,a7ccd3653122e0da8579b05f442ff305,ru,1
chrome,2015-09-02 09:56:54,13a09d24b6f22cca239f3eb332638ddb,de,2
firefox,2015-09-02 09:56:58,e0311fb406ce10a048cca2b03ebae280,en,0
chrome,2015-09-02 09:57:16,07ad5b3618a6efb77c68435d372f6deb,en,2
firefox,2015-09-02 09:57:18,00b5a0aa0cf230ede1b874a3d6efefa7,en,0
chrome,2015-09-02 09:57:46,6c6f3d4b2cfcf47576b73b0bbf931ab5,de,1
firefox,2015-09-02 09:59:40,732441401bf6b2eff5f734a1117a63b3,en,2
chrome,2015-09-02 10:03:13,5c25f569ed3ed29896b6a0c4e68f33cb,de,1
chrome,2015-09-02 10:03:54,825d80fbfc5305416c90aa7d077b7890,de,0
firefox,2015-09-02 10:08:24,63e6e48f921b22e3acf088ebf410bc5c,de,2
firefox,2015-09-02 10:08:26,e521a79e18cb31d4eceeb7d8f262d468,cn,2
chrome,2015-09-02 10:08:51,180adb442ed3f7318c5a0881a7f51960,de,2
firefox,2015-09-02 10:08:56,afed5466a357bcb9f2c800ea625154f1,en,1
chrome,2015-09-02 10:08:57,c4460764376b978bccbd054852fe0f11,en,2
chrome,2015-09-02 10:09:15,8b84f88c79ef9e4054b8f2567683bf9e,en,1
firefox,2015-09-02 10:09:56,84d9db9075a1cd54639771a7d732f4ec,en,2
chrome,2015-09-02 10:11:35,10697d233ba4b7baada82bce4b5ad978,en,0
chrome,2015-09-02 10:11:48,e03b02dab842f59bed17eab73e58174b,en,2
firefox,2015-09-02 10:13:15,b7f69d5d512952d891a8fbe238b8ce3a,fr,0
firefox,2015-09-02 10:13:31,f534588b003a08fe83c470946c941990,fr,2
chrome,2015-09-02 10:13:49,81a610357750a0ecc3419beaec23130d,en,0
firefox,2015-09-02 10:14:06,7ce9128463afad8227a97270cfb3d35f,fr,2
chrome,2015-09-02 10:15:30,1251c7a29208382c73e91aa3f5538638,de,2
chrome,2015-09-02 10:17:00,260b8f027ba11002fc020a4c293d4015,cn,2
firefox,2015-09-02 10:17:59,0296adbacd08a88969299a6889b8073a,en,1
firefox,2015-09-02 10:18:26,de8cb5d359dc08244e061fbd05a3750d,cn,1
chrome,2015-09-02 10:18:47,32f085fa1e8c526a1b5ff8eebee126fb,en,2
chrome,2015-09-02 10:21:09,0209513d927635c93c6df8108c95fb26,en,1
firefox,2015-09-02 10:21:49,fe89f9aa849f268b1ea4fd54b5d6db79,cn,2
chrome,2015-09-02 10:23:12,5d6beef20ebcd125d3efcec8b4899998,de,2
firefox,2015-09-02 10:25:37,3387ea45a704ca2d582432dbf58a8e65,en,2
firefox,2015-09-02 10:26:11,701496cf7a712e944bc58111a90cd128,fr,0
chrome,2015-09-02 10:28:36,f7d69bc1affc7df057ad0dbca68c0608,en,2
chrome,2015-09-02 10:29:28,6bf2699e0a0f59834b087b68b6b63491,de,1
firefox,2015-09-02 10:30:02,f5762a53aeecd4a883bdc355de278c60,cn,2
chrome,2015-09-02 10:30:58,fde65d56fa54e52f9457fb38d9dd9d43,fr,0
chrome,2015-09-02 10:32:22,f341edad99597f72cb7c62f2ca7bde72,en,1
firefox,2015-09-02 10:32:57,bf79d4a1289418bb55ffbef41f4b80cc,fr,0
firefox,2015-09-02 10:33:04,de2474f9149d6cdbc663e114bc74172c,cn,0
chrome,2015-09-02 10:34:12,08dbe0ff4cf07a4e15626bc0c85a9b22,en,1
chrome,2015-09-02 10:35:08,fe7f323b72051aa5e602329000796d6a,fr,1
chrome,2015-09-02 10:37:43,02be1598469efe9907671504c2098bf8,cn,0
chrome,2015-09-02 10:37:50,5a7f787d326e2a7a48a3a2445d9df814,fr,0
firefox,2015-09-02 10:38:50,2fa2ee8511145263be290a3fd9678c82,de,2
firefox,2015-09-02 10:39:32,9654caef7fd02abc93ccd2f0adc4886d,de,0
chrome,2015-09-02 10:39:45,f4c8dcd03d73ed52371ef56a02f07ff2,de,2
chrome,2015-09-02 10:40:02,a7884d42c09b889bb3745282dc5ed8b7,de,0
chrome,2015-09-02 10:42:15,f45f4e06216f2ae8ee289b3fa882876e,en,2
firefox,2015-09-02 10:42:17,06d8358fd4c6f31054893135d6a209a5,cn,2
chrome,2015-09-02 10:43:28,5215a42390133fd06d6f48d568c8b646,en,1
firefox,2015-09-02 10:43:44,717c73b848bfa21a0e4422e7442a438c,en,1
chrome,2015-09-02 10:43:53,1d09eaf0907e3065fa0f657f6a15cfd9,de,2
chrome,2015-09-02 10:45:29,167de6d42355b623644eae0bf0bdf21e,en,1
chrome,2015-09-02 10:45:50,addee4d7c2c857479114d335eb083949,en,2
chrome,2015-09-02 10:47:42,0577733bd9e435e3011a8ae2559ce4ad,fr,2
chrome,2015-09-02 10:47:45,d2b13b12db6d3e9fd57ca1a394cc8076,de,0
firefox,2015-09-02 10:48:00,aa800f311279e519485a2aef60aa3afe,en,1
firefox,2015-09-02 10:49:50,0a3012071eb5f684f9c7aa59e76ca7c1,fr,1
firefox,2015-09-02 10:51:44,e47661af886ad8c86d6ff14f08de2097,fr,0
chrome,2015-09-02 10:53:11,19e6dfa9010ccf78ed28de6a39119bea,de,0
chrome,2015-09-02 10:53:47,49ea7571d4aed252defcfcdde3d74630,fr,1
firefox,2015-09-02 10:55:22,2a7eafa412b77e7937cf825d6772acc2,ru,2
chrome,2015-09-02 10:55:32,0c8b5940c124c7eaea1d8eb21b9cf706,en,0
chrome,2015-09-02 10:55:48,c5fe9347eeaba78a97a6117f4c9db0e6,en,0
firefox,2015-09-02 10:56:12,6cd0e24a96f0acbb1a8180811145f400,de,0
chrome,2015-09-02 10:56:56,4d009b42b5f89cde6cf5b5a3109eca4f,en,1
chrome,2015-09-02 10:57:20,24946d115830c468fddaa0429dd386b5,de,1
chrome,2015-09-02 10:58:53,c2389c8772511fc4ade20d21d3e80835,en,2
chrome,2015-09-02 10:59:09,1321293141e5373cb4b5a8dade995c9e,en,2
firefox,2015-09-02 10:59:12,642bdf528fee446fbf06e1f4d0321f06,en,2
chrome,2015-09-02 11:00:29,e1365486d7c8a452d5bd79677e47c196,en,0
firefox,2015-09-02 11:00:58,5851fd0b5ee476f634bb8e3710871a49,en,0
firefox,2015-09-02 11:00:59,ca4224e4c06edce7810b3c5c027fa29d,ru,1
firefox,2015-09-02 11:01:27,4aa5833d272f90ac78850fe3494aae43,en,0
chrome,2015-09-02 11:01:40,1964b24a3aad68f407f0afd1581cce18,en,0
firefox,2015-09-02 11:02:31,c17454f3b2daeb1c25a3b971123961bb,en,2
chrome,2015-09-02 11:02:58,2b51ce7e4b09a2496c8c2f5fc53e04f0,de,1
firefox,2015-09-02 11:03:00,3534ddfde0524019c54083dbb50135f2,en,1
firefox,2015-09-02 11:04:00,68fe0601dd9deba2b99a5ece78fe7311,en,2
chrome,2015-09-02 11:04:31,e65ad04748ef878eb8459bbaa7aadc33,de,2
firefox,2015-09-02 11:04:31,7809302ed564dbd0348a7baf663c46d6,en,1
firefox,2015-09-02 11:04:41,9a9c71290ce03871658db531c67b1249,de,2
chrome,2015-09-02 11:05:16,af80513de30b1cdf6b78509adc76d6c6,en,1
chrome,2015-09-02 11:05:40,20529e554a5417a1632f5d5c0a62b6ea,en,2
firefox,2015-09-02 11:06:16,efdc0bd37ab0fefbf7c0df3bacd5c222,fr,0
firefox,2015-09-02 11:06:53,77d9a94ecfeb805158fd0a33de249612,fr,1
chrome,2015-09-02 11:07:42,724bd82f75fee09daa1378b70a98153d,de,1
firefox,2015-09-02 11:07:57,7796fab78a5873b0f4f06ffb4070f123,de,0
firefox,2015-09-02 11:09:41,34345d45a86f5fe220ef307cd0f0895a,de,2
chrome,2015-09-02 11:09:45,168426bba77411012d9720cb13465580,en,1
chrome,2015-09-02 11:11:51,a1b37c5fb7d098e3fcd18f6a221e67eb,en,1
chrome,2015-09-02 11:14:15,4bdd148c0df23bf068f2c2ecc40cefa9,en,0
chrome,2015-09-02 11:15:44,70d70cb40d8d1a942dc8a2d62d906b6f,de,2
chrome,2015-09-02 11:18:09,a90dfe065b4775d2156f7374f1b4b305,en,1
firefox,2015-09-02 11:20:22,3e2aa2b3d1aae347c976587b201ff089,en,2
firefox,2015-09-02 11:20:41,2811a02de6a856b4abbf3964d087b84c,fr,1
firefox,2015-09-02 11:20:41,2268277f1aaa5c6ddcf3e2c3a72a0393,en,2
chrome,2015-09-02 11:20:47,8af0109dccc8b8688435c613378aae4a,de,2
chrome,2015-09-02 11:21:28,2e0f2e63d1996cb02e576863b9b56148,ru,2
chrome,2015-09-02 11:21:41,2d0b5b13eacea5222535e42697ad27d0,ru,2
firefox,2015-09-02 11:25:27,12ed617990d9ecb4b2245f02367410cc,en,1
chrome,2015-09-02 11:25:43,a0f1797bc4f7470163d9c8f464b700fa,de,1
chrome,2015-09-02 11:26:30,3a0ea2fe23b6d3db1d00fd9a566cc7a1,en,2
firefox,2015-09-02 11:26:41,ce519015601cfcfa20cc778148af54de,en,0
firefox,2015-09-02 11:27:13,0f96b7a9c60d19ed985f0e94bc1eb7c3,ru,0
firefox,2015-09-02 11:27:54,e569d7ec0c46eaa563f6176d29aca198,cn,1
firefox,2015-09-02 11:32:09,d4e4634ad3fadc4e265659d57238f1ac,en,2
firefox,2015-09-02 11:32:27,4de5edadfcab70513d1f7ddc3f886cdc,de,1
chrome,2015-09-02 11:34:39,e91a9d9bd9146278fd8e9c53385b1b9e,de,0
firefox,2015-09-02 11:36:08,3518c3d2fa5f8529a3cee0f89ff6549a,de,1
firefox,2015-09-02 11:36:42,e6d84a1d75ac878cb7a72d32ff94d1de,fr,1
chrome,2015-09-02 11:36:52,7928c6a0f9f0f4b8494dedc20a1ddf54,en,1
chrome,2015-09-02 11:39:21,408364840eb820df7736473b159fc7fe,de,1
firefox,2015-09-02 11:39:32,c500d7fcac77a4e5a1de737193b44802,en,0
firefox,2015-09-02 11:39:36,7232e56aa63516f124a045a8ba7b6d62,en,0
chrome,2015-09-02 11:46:08,133cd23b5080a15ce4a505028ad92d06,de,0
chrome,2015-09-02 11:47:29,f4fbb602c14bf66ad00de7f99fa01a0a,de,0
chrome,2015-09-02 11:47:50,7e594e740d0ed8c659ffd3deaace4009,en,0
chrome,2015-09-02 11:48:15,9fd3d4b149d6a53ce9f809eb331543c3,en,0
chrome,2015-09-02 11:48:57,b890f1139a09a03c87a70ce1d7d7ed31,de,1
firefox,2015-09-02 11:50:41,65f659d5279d84f30bf7f4f1ac17c771,en,2
chrome,2015-09-02 11:52:29,2d73d5e0163bcd939628bd0d249c58de,de,1
firefox,2015-09-02 11:53:34,68643e0de1d7968af5a7ea4540cd0c4d,ru,0
firefox,2015-09-02 11:55:04,6f3fedd63d60189e90c83d2daab9f2ee,en,2
firefox,2015-09-02 11:55:25,ba18ea9f96fd29ff2886dc6c4084f4a9,en,2
firefox,2015-09-02 11:55:45,5583b4d305bb48005e19d633341c4dd7,cn,0
firefox,2015-09-02 11:56:18,d92dcd62f1e7e9708e901fff0bb76620,fr,0
firefox,2015-09-02 11:56:50,28089f93d9be8d29a6ae8f45b4b5a721,en,0
chrome,2015-09-02 11:57:44,0c97fa771b75e4961efe177008d9109d,de,0
chrome,2015-09-02 11:57:45,c35a111b901e07a65405579913acf718,en,1
chrome,2015-09-02 11:59:02,3bb017be27dcf837074aa5a4b3260f54,en,2
firefox,2015-09-02 11:59:53,3d4e174f0d29934900ee25fe379eef06,en,0
chrome,2015-09-02 12:00:19,6e2d2816a51bc43e75ee2915627173d4,en,2
chrome,2015-09-02 12:02:24,1d3df2d84592c8aea3b2bb62a543b870,en,1
chrome,2015-09-02 12:02:40,a9d1588d46b85ee49a0464945acce91a,en,2
firefox,2015-09-02 12:04:35,be8df5c138216efec25e412a55e9668a,en,1
chrome,2015-09-02 12:05:03,959fc4ac1ad416f684f5729eb4a15470,en,1
chrome,2015-09-02 12:06:00,c5311681ec62219beb300e27f459530c,en,1
firefox,2015-09-02 12:06:45,0dc8269df947ed0e9f974470c9fd352f,fr,1
firefox,2015-09-02 12:08:02,26700f52a90f310d61d23af1da7da0cb,en,0
firefox,2015-09-02 12:09:58,02c378f2deab88d87e2712e931c36b17,en,2
firefox,2015-09-02 12:10:16,901d4d6d48769401a573fadb5b444cf6,en,2
chrome,2015-09-02 12:10:47,1e751d9ac9aa767035d133be50d28692,de,1
firefox,2015-09-02 12:10:48,cd2d4788de0fbc52247718ebe7460bc0,ru,0
firefox,2015-09-02 12:11:39,3bfbec08f4e3072b113d6bb15c4244d7,fr,0
chrome,2015-09-02 12:12:18,e2bade877526a28d848271670cf35ef5,ru,2
firefox,2015-09-02 12:13:42,ae1c9249e52eae80e02242c3a3e9e3c8,en,2
chrome,2015-09-02 12:14:09,74afa71fed336f29b48095fc9d032054,en,2
firefox,2015-09-02 12:14:11,0bbac9046f8a009aadca86cb2b0c82c2,en,0
firefox,2015-09-02 12:14:23,4917e4eec34892b0d71b94f577a80e26,fr,0
chrome,2015-09-02 12:14:36,aaf83e99a895250841e88df3551d83af,fr,0
chrome,2015-09-02 12:14:52,38e7aa010ff1b9de7b92e192212912d7,en,1
chrome,2015-09-02 12:14:59,3210876b3a81e3fbe2e1cd8478599e42,de,0
firefox,2015-09-02 12:16:04,2dcfc9558123e0b4a28c2b1b673b1131,en,0
chrome,2015-09-02 12:17:21,3363290c3d6b57ba204a59cf19c2f220,de,1
firefox,2015-09-02 12:17:25,46fb869dff484c136ebede66150c5dd8,en,2
firefox,2015-09-02 12:17:56,8d866da4196cea07c69ea5cf4b54a4d6,en,2
chrome,2015-09-02 12:18:04,0b7fa108dd2810646c3b2d689074dca5,en,0
firefox,2015-09-02 12:18:07,93d370d44b7e401ffe70a50d73ea5415,en,1
chrome,2015-09-02 12:20:42,f62eb09caa2fb662d7ed7e3a73fc641d,de,0
firefox,2015-09-02 12:20:49,e8767a511e9899676d56460cb1f308df,fr,1
firefox,2015-09-02 12:21:24,b6c56153a70e90277a03944c5b4620f8,de,1
firefox,2015-09-02 12:21:31,bb7452195708d85f4a31c256e82f5a1f,en,2
firefox,2015-09-02 12:23:09,3283664e68280d742acbf1ac795f592e,en,0
firefox,2015-09-02 12:23:18,ab6296d7d019d3582fa8824a3ee0afdd,fr,1
firefox,2015-09-02 12:25:15,c4e031d70cac7dceb6d3f095444adb07,en,0
chrome,2015-09-02 12:26:32,cd1bdc62a5b27e75a5b5d25ca9cd57e9,fr,0
chrome,2015-09-02 12:28:52,bada0b5d899d4c8c571688d253a07cc5,en,1
firefox,2015-09-02 12:28:59,68fd5bd4f59ba2b8fd3a7eea0b33c2b1,en,2
firefox,2015-09-02 12:29:40,2d891076cae20c5a1ca14e4989302e68,en,0
firefox,2015-09-02 12:30:01,3046aa0a7a0e9b8fee86520e170a33d6,de,2
chrome,2015-09-02 12:32:58,bf074ce599785cb06b629e40756eb38e,de,0
firefox,2015-09-02 12:34:05,59990599cbd7f2b737fb7d36a8b6a75c,en,0
chrome,2015-09-02 12:35:16,17114fb8fe061b2088043760846b197e,cn,1
chrome,2015-09-02 12:35:53,8a189eccd1d000dcf60a68bfa0ec9921,fr,1
firefox,2015-09-02 12:36:12,20cef626c3de3ba542733d272fa9b318,de,1
chrome,2015-09-02 12:36:45,b1ee498dd9040dbe06fa732a0de6d503,de,0
firefox,2015-09-02 12:38:25,92281f55ae978c7db01d8478be11e824,en,0
chrome,2015-09-02 12:38:32,8572345fc521eab458b9f691134daa33,de,1
chrome,2015-09-02 12:38:38,cb379e29b67eb2638ed19423d89cf429,en,2
chrome,2015-09-02 12:39:13,6b478db96bc5f441f1a7d09f5d7073ab,ru,2
firefox,2015-09-02 12:39:35,82724bae25907a2c4dbec343f43f4eeb,fr,1
firefox,2015-09-02 12:39:39,4ad3fe9a5ed18f2efb17efea4feac86f,en,0
firefox,2015-09-02 12:39:52,75d17dbef02a7a9c37b2dce29e4ac037,fr,2
firefox,2015-09-02 12:40:49,2d5b76b8eec95baa28ea073746e89840,en,2
chrome,2015-09-02 12:44:05,10d89a8804f0ac7078d7633f9378f3d6,ru,1
chrome,2015-09-02 12:44:14,db63067f366ba9a7e705d45563b37a76,fr,2
chrome,2015-09-02 12:46:37,1dfdc5ca0083ad39b3e700de2ef66df1,en,1
firefox,2015-09-02 12:46:46,198e2bd1e0833ea31bf24b5e0fc7cbcf,fr,2
firefox,2015-09-02 12:47:04,b11a3c215c2feb86cb0464caec2031cd,en,1
chrome,2015-09-02 12:48:46,1126d255ca72a86a6710617ff7711fd1,en,1
chrome,2015-09-02 12:49:43,94b511dcbe7b35605f24972d89f84bbf,en,2
firefox,2015-09-02 12:50:01,484f59265a70ef4ed8af329327be0826,cn,0
chrome,2015-09-02 12:50:13,48cb41315ae31e17ea9e03a901bee8b4,ru,1
chrome,2015-09-02 12:50:33,23b40d9f189622b87d80fe8e18b0605f,en,1
firefox,2015-09-02 12:51:08,386a6dbcbd911fca147aec1b60fc9d7f,en,1
chrome,2015-09-02 12:51:15,a9b6d43d529ede687ce6b594f604ee77,fr,1
chrome,2015-09-02 12:52:24,aeba4e96afedf1dc50e6278d72cef82f,fr,2
chrome,2015-09-02 12:52:33,e90fbda7e0f044dc6c30f2112430d73e,de,2
chrome,2015-09-02 12:53:28,4c1c0b336960f0a29ab9319467d185ec,en,1
chrome,2015-09-02 12:54:52,5cf02c78a5757fd5fe61cfd1cb5c6727,en,0
firefox,2015-09-02 12:56:12,46d6ff192fe2f5843cf2289709b2b31d,en,1
chrome,2015-09-02 12:56:25,3dc518299a3fc479e49c39e4529714c3,fr,1
chrome,2015-09-02 12:57:51,dbb2fb740ea615b227be6305bae03cf2,fr,2
chrome,2015-09-02 12:59:48,47e1bafdecd72bc7137556d37d34675f,fr,2
firefox,2015-09-02 12:59:49,8c3236b4c23270479bd6d03f7ad6abf3,en,1
firefox,2015-09-02 13:00:59,1c720fc9afda7789f69cb0165bb3efd3,de,1
chrome,2015-09-02 13:02:46,d1e8321d09c4624ba08f925b964228d9,fr,2
firefox,2015-09-02 13:03:25,38d5e095205e4cbbfdeb44922a89437a,de,1
firefox,2015-09-02 13:03:35,fe8dabb9d3d28fafdf67c70e4b3bea46,de,1
firefox,2015-09-02 13:04:51,e7bf424d552307f80a8cad90416d8e9c,cn,1
firefox,2015-09-02 13:04:56,d02f193fea53e30469276d692ee19565,en,2
firefox,2015-09-02 13:05:16,2f3a89a72e547f38eda27cd3f67061b5,en,1
chrome,2015-09-02 13:05:41,061e50ab81588a59fea441c62caf9b11,en,0
chrome,2015-09-02 13:06:12,10be8ad3a3f6bf70490ee2cbf6066164,de,2
chrome,2015-09-02 13:09:16,30f265dc5fe75c7be366ff334985e443,en,1
firefox,2015-09-02 13:09:55,eb2c50943cab0babae30c6b8d04be951,ru,1
chrome,2015-09-02 13:12:21,e62ec5e1f5e2fa29bc1793d20e9c6ef6,fr,1
chrome,2015-09-02 13:13:12,55f6373921580ed8105de527ae912cb6,en,0
chrome,2015-09-02 13:14:31,db48d296edbf8b305ffb8fe54bfae1d2,de,2
chrome,2015-09-02 13:15:27,3f6f9356752bcc35bd9b9d4f77eebb75,de,0
chrome,2015-09-02 13:15:55,945559118dd12849db2b61f2fcc6dccf,en,1
chrome,2015-09-02 13:16:08,a38b5e8546f9930647458e898dc1689f,cn,0
chrome,2015-09-02 13:16:31,fbddf88b7fd56628a14fa324479045e7,de,2
firefox,2015-09-02 13:16:43,741ad241b55147a7af6a4e1a0ab15862,fr,0
chrome,2015-09-02 13:19:24,f36b7dcdc00edddd1a3fb158834049c4,de,0
chrome,2015-09-02 13:20:19,6d4833bcaa96028a81a24a4ff458276f,fr,0
firefox,2015-09-02 13:21:24,d567bec806fac541d750b1d01fb7da41,en,2
chrome,2015-09-02 13:22:01,a9e26a78dc90c15afb346a98ef3df282,de,1
chrome,2015-09-02 13:22:48,c9ee059fdc6781e8b845bbd3e471c1c4,de,2
chrome,2015-09-02 13:22:55,f09b3ad045690f80b2c56a24c27b0858,de,0
chrome,2015-09-02 13:23:21,83ab034e1cc983f189b35fcfd025a4a5,de,2
chrome,2015-09-02 13:25:09,0fff89260153afab74844006f1f7141c,fr,0
chrome,2015-09-02 13:28:39,1ee547ec904079516df2390d346606ab,en,0
chrome,2015-09-02 13:29:04,0c5a35439f4bd785e671f240fd214551,de,1
firefox,2015-09-02 13:29:10,e9fc7f74c1d7d9484968c7cef424814f,en,1
firefox,2015-09-02 13:33:00,e9a3d9ca557fd9dddfdac00e297fdc69,de,1
chrome,2015-09-02 13:33:31,44b446dcc44dbc7442827e5c15a0a6b0,fr,2
firefox,2015-09-02 13:33:48,41de115d45dd640e16cc4079185d0d5a,en,2
firefox,2015-09-02 13:33:51,1aaee680bcd4f9994f5fa180aee02257,en,1
chrome,2015-09-02 13:34:56,bdbaad38494ddef6108b4144d9914044,de,1
chrome,2015-09-02 13:35:48,35c296e81f909c9683d6cf244bd5b1f3,en,1
firefox,2015-09-02 13:41:16,c7f241f95b75c4cfe619b598ed97f198,en,0
chrome,2015-09-02 13:42:12,df12a0483c1d54420f41c56a2523fdc5,de,2
firefox,2015-09-02 13:42:15,ed3c599e678d0d5c5168649b4b3228b6,en,2
chrome,2015-09-02 13:43:13,2379e64a90ba3149bf53463503cb991a,en,0
chrome,2015-09-02 13:45:21,cf75d3e97b7487e1742fdd1f1110f5cd,en,0
firefox,2015-09-02 13:46:40,8d284c557ec6eb2219c913dbb91ca738,de,0
firefox,2015-09-02 13:46:41,62734fb5bff7279484c579a200a9f87d,de,1
chrome,2015-09-02 13:46:57,f84503538757158d5290c46d14bc334d,en,0
firefox,2015-09-02 13:47:51,ec4b676af3677962aba5bf7b51b6fa1b,en,2
firefox,2015-09-02 13:48:46,a80d41564d2b8f17a4d68ebcf62a26d8,en,0
chrome,2015-09-02 13:49:36,19e72a6ccedd9bfc0d5d1046d3a9ced4,fr,0
firefox,2015-09-02 13:49:52,4435f5fdb62bb7e5f1fefe6eb10ccc0e,de,2
firefox,2015-09-02 13:49:53,4d7bdf90e2efe97009e21cdce9899312,de,1
chrome,2015-09-02 13:51:38,46e5672e009fc201a15697c68c09596b,de,2
chrome,2015-09-02 13:51:58,4dc673e196e6f8a1651326d97f7cd4ef,en,2
chrome,2015-09-02 13:53:22,2a55cbc2f9d25ef7401bed7cc63357eb,de,1
firefox,2015-09-02 13:54:42,90b6881f1f6803c89355d1243e847e77,en,0
chrome,2015-09-02 13:55:11,1655ecfcda4a16c4f611e3f1c14426f5,de,1
chrome,2015-09-02 13:57:45,30daaf642eb96b56e04fe21871493d25,de,2
firefox,2015-09-02 13:59:26,e3c9b74feb672ac64bf5af371b4ad42a,de,2
firefox,2015-09-02 13:59:45,54dd604c3d0e9f32f15329a158401f9a,ru,1
chrome,2015-09-02 14:00:48,c278d237c196bd57c4105a58201ed8b7,en,2
firefox,2015-09-02 14:01:09,f31c23df2013e5b749636320dfbb1bad,de,0
chrome,2015-09-02 14:01:18,42599a9f286641a8ddeac0943539ca31,de,1
firefox,2015-09-02 14:01:22,57b99726d3e00a812c32f2c84d6b5599,cn,2
chrome,2015-09-02 14:01:23,7ea9c1ca18623725551bbc8304e8249f,en,0
firefox,2015-09-02 14:01:31,e82ab8062348270bfa9032da742cadfc,cn,2
firefox,2015-09-02 14:04:00,993c9cb92029b7879e71ef845abfd2f5,cn,1
firefox,2015-09-02 14:04:15,93a7d974e68c6f0606f8b0895d7ca849,fr,2
firefox,2015-09-02 14:04:52,0ea3d26faee95034b8aa87b7e79c1956,fr,2
chrome,2015-09-02 14:05:19,f9a35adad8f0fa6f891b2bdd6708077c,de,2
chrome,2015-09-02 14:06:21,0cf6466429921a3b11a900c9c49c0caf,de,2
firefox,2015-09-02 14:06:45,5b6526096cef4d5ca8fcbe59bf39993f,en,1
chrome,2015-09-02 14:06:59,fd6975c8e7a88ac315421e58fd7f6e45,en,1
firefox,2015-09-02 14:07:36,d904d573de05967d611a8893ff387527,de,1
chrome,2015-09-02 14:07:41,5ccf56ef953b03bcd1f4942721ef5ebf,en,2
chrome,2015-09-02 14:07:44,f5678b114c932a89c036550ff972536c,de,1
firefox,2015-09-02 14:07:45,5b37f073ffb21544bf6ecc8f31bebfb5,de,2
chrome,2015-09-02 14:08:39,a300f83fb7ea37908c49197f2fe8af17,fr,1
firefox,2015-09-02 14:08:50,b9a65125006d33761605ef070e04a886,de,2
firefox,2015-09-02 14:08:56,2a1c194cb2d03d6de79092069c9f4ef1,en,1
chrome,2015-09-02 14:09:00,b17f9e5b5562b596d508805e543442d0,en,0
chrome,2015-09-02 14:09:26,458e24cec723916ca17a23e96eff4f12,de,1
chrome,2015-09-02 14:09:40,81a304c6b70e31ca7851ed5bfb65093d,en,0
chrome,2015-09-02 14:09:45,dbd40a82d82a35d6fdf8c05f81d59fe0,fr,0
firefox,2015-09-02 14:11:12,bf6fe3eb4eff22b4c85381853d44e613,cn,2
firefox,2015-09-02 14:12:08,8b0d4803a6408354535d34af353f869f,de,0
firefox,2015-09-02 14:15:27,896794f5c064dfba0f7e83b669f206c3,en,2
firefox,2015-09-02 14:15:54,60cf2a7509cf0fbc69ecbc6e600f63ae,en,0
chrome,2015-09-02 14:16:26,ca267ac02663512d6ed80b3d06e2b2f7,fr,2
chrome,2015-09-02 14:16:53,86a2cb53a4d737a084e1a7bdc7284377,de,2
chrome,2015-09-02 14:17:31,689d636cfc8e208570a79d624048351a,de,2
chrome,2015-09-02 14:17:49,2f6074f58d7c535040cb74a073cd42e5,en,0
chrome,2015-09-02 14:18:28,ecd3fe457b4e914aeac09d5ee59f134c,de,2
chrome,2015-09-02 14:18:41,236f840cefd89524342e7d764e323d8b,en,0
chrome,2015-09-02 14:20:36,cfc9e1b212cafce9fa41bc5d31f94337,de,1
chrome,2015-09-02 14:22:04,3e68f4db4b816c73036dbf6587f61422,en,0
chrome,2015-09-02 14:22:14,98bb6014f2652f3fe782c99e88bf9405,fr,2
firefox,2015-09-02 14:22:21,63fa1e0b7da6602e7aba8a79a05855f8,de,2
chrome,2015-09-02 14:23:53,c4292465f709e393e733a8bd6d9cf6c4,cn,0
firefox,2015-09-02 14:24:46,d19aa0d7287b5dde0694918dc1a05b15,de,1
chrome,2015-09-02 14:25:02,8afb1b5e6ec1ad71cef07425c8a8a575,de,0
firefox,2015-09-02 14:25:05,f07edfd6dd7cdf87b90b34d04bf1ce05,en,2
chrome,2015-09-02 14:25:29,3b32009240517d90425efeaa57f20121,cn,2
firefox,2015-09-02 14:26:32,f00c3c8f60dc72f231869927e3d8ee48,ru,1
firefox,2015-09-02 14:29:20,2c45cd03a929d128a2bb253c99fd953a,de,0
